"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Hungary","HUN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0152370929718","","1.0704607963562","","1.13526666164398","","1.15602231025696","1.16738212108612","1.1494140625","1.17518937587738","1.01504075527191","1.04105567932129","0.965708434581757","0.909724354743958","0.894237220287323","0.836973130702972","0.749367654323578","0.737164616584778","0.553214013576508","0.560090661048889","0.402424246072769","0.537440478801727","0.487892836332321","0.343573540449142","0.390373110771179","0.397480607032776","0.425347447395325","0.35952889919281",
"IBRD only","IBD","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.923689842224121","","-1.02446973323822","","-0.270175904035568","","-0.271903306245804","-0.29938605427742","-0.255447417497635","-0.121925517916679","-0.0842525288462639","-0.0198048055171967","-0.0112615153193474","-0.000997999450191855","-0.0377484634518623","-0.00853101350367069","0.0676126480102539","0.0360430479049683","0.153843909502029","0.184877097606659","0.16793267428875","0.131470382213593","0.162210986018181","0.131386235356331","0.0993008315563202","0.149332702159882","0.14396958053112","0.138982817530632",
"IDA only","IDX","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.476563721895218","","0.391242563724518","","0.35206338763237","","0.426245898008347","0.454564899206161","0.39996737241745","0.413685649633408","0.437193721532822","0.453963935375214","0.462193101644516","0.460749089717865","0.443312972784042","0.435818582773209","0.399454206228256","0.432717055082321","0.413222134113312","0.427862852811813","0.441010862588882","0.386967867612839","0.360422104597092","0.268077671527863","0.127332791686058","0.0905434712767601","0.0458774901926517","0.0944044888019562",
"Not classified","INX","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.38243699073792","","1.3557049036026","","1.4082487821579","","1.27081513404846","1.27646601200104","1.47755229473114","1.62385451793671","1.39654088020325","1.39714181423187","1.42259049415588","1.35357344150543","1.32443165779114","1.3053605556488","1.32252132892609","1.31168913841248","1.31748867034912","1.33476042747498","1.2911810874939","1.29467368125916","1.29576563835144","1.3032408952713","1.38936042785645","1.41767168045044","1.45429503917694","1.48345601558685",
"Iran, Islamic Rep.","IRN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.951336085796356","","-0.857599556446075","","-0.932390332221985","","-1.07524108886719","-1.25318002700806","-1.23303318023682","-1.28215098381042","-1.50055873394012","-1.55446839332581","-1.56973898410797","-1.58175098896027","-1.60616195201874","-1.5831161737442","-1.60021269321442","-1.6085216999054","-1.58091175556183","-1.51370465755463","-1.34287345409393","-1.29983973503113","-1.33061933517456","-1.38629341125488","-1.47596311569214","-1.46799623966217","-1.4606020450592","-1.45358419418335",
"Iraq","IRQ","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.95664024353027","","-1.94254302978516","","-2.01298880577087","","-2.05034351348877","-1.50118041038513","-1.64300525188446","-1.30099940299988","-1.28219759464264","-1.12617206573486","-1.10468685626984","-1.02345550060272","-0.991843640804291","-1.06950151920319","-1.07618057727814","-1.0572851896286","-1.14439046382904","-1.12806236743927","-1.01559019088745","-1.0472719669342","-0.999539613723755","-0.964343070983887","-1.00754952430725","-0.963369071483612","-0.948578834533691","-0.958918929100037",
"Iceland","ISL","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46238899230957","","1.42910289764404","","1.49271559715271","","1.47299218177795","1.55566942691803","1.62832796573639","1.568608045578","1.44533681869507","1.43100023269653","1.4256500005722","1.41521406173706","1.44575238227844","1.41072964668274","1.44295036792755","1.43947148323059","1.35721683502197","1.37656605243683","1.35623157024384","1.3792781829834","1.38957357406616","1.30241823196411","1.38175415992737","1.36263966560364","1.4274594783783","1.44590175151825",
"Israel","ISR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.704071819782257","","0.619312763214111","","0.694345474243164","","0.589134454727173","0.644292593002319","0.662250339984894","0.646124362945557","0.774156391620636","0.740543842315674","0.723265171051025","0.570473194122314","0.583845376968384","0.653309524059296","0.644344866275787","0.649326622486115","0.727531671524048","0.744895875453949","0.786591827869415","0.697401881217957","0.631082773208618","0.658972680568695","0.651662647724152","0.674106597900391","0.677817583084106","0.64426463842392",
"Italy","ITA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12929081916809","","1.06397449970245","","1.04071915149689","","1.03865301609039","0.985716998577118","1.17716777324677","1.05702924728394","1.06452357769012","1.11190748214722","1.03202378749847","1.03421604633331","0.962826371192932","0.911823928356171","0.916809260845184","0.954193353652954","0.999258756637573","1.03490507602692","1.03519976139069","0.990754127502441","0.963442385196686","0.905108034610748","1.05461311340332","1.08431649208069","1.07431793212891","1.11553084850311",
"Jamaica","JAM","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.586983859539032","","0.727634012699127","","0.677775979042053","","0.597427487373352","0.51918625831604","0.396904200315475","0.4180528819561","0.620725512504578","0.63701593875885","0.579975128173828","0.577551782131195","0.462827682495117","0.479151219129562","0.486024707555771","0.54337352514267","0.562573909759521","0.608758866786957","0.681360483169556","0.691000878810883","0.592912912368774","0.612631320953369","0.624157547950745","0.618980467319489","0.59103798866272","0.56428599357605",
"Jordan","JOR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.238322094082832","","-0.420019745826721","","-0.284868985414505","","-0.796563565731049","-0.634042143821716","-0.549854576587677","-0.514288365840912","-0.717004716396332","-0.676780760288239","-0.737368822097778","-0.784575819969177","-0.799314975738525","-0.796205163002014","-0.734492719173431","-0.806856155395508","-0.753745794296265","-0.769339382648468","-0.711024165153503","-0.713272511959076","-0.717954337596893","-0.694826781749725","-0.747906148433685","-0.791406750679016","-0.802089989185333","-0.774707794189453",
"Japan","JPN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07292950153351","","0.946786463260651","","0.958087980747223","","1.01447093486786","1.08260369300842","1.04349458217621","1.0062769651413","0.954123318195343","0.969946265220642","0.948859214782715","1.02105367183685","1.04070508480072","1.07113337516785","1.10129523277283","1.10958802700043","1.03605246543884","0.988048911094666","0.983571171760559","1.00365543365479","0.994713246822357","0.929692089557648","0.982900321483612","1.06584024429321","1.02100276947021","1.10550534725189",
"Kazakhstan","KAZ","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.964694976806641","","-0.76375538110733","","-0.965679228305817","","-1.0726033449173","-1.0917055606842","-1.12852549552917","-1.03166806697845","-1.18962633609772","-1.16357934474945","-1.09226036071777","-1.07559907436371","-1.13225626945496","-1.12136948108673","-1.17672073841095","-1.242711186409","-1.18406569957733","-1.16385281085968","-1.20534813404083","-1.24520814418793","-1.20074665546417","-1.22943639755249","-1.17964041233063","-1.13020265102386","-1.06711661815643","-1.00384140014648",
"Kenya","KEN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.652150869369507","","-0.866834044456482","","-0.810647130012512","","-0.679399788379669","-0.257107317447662","-0.211594954133034","-0.244842007756233","-0.13034650683403","-0.249015316367149","-0.282543808221817","-0.331883877515793","-0.218933016061783","-0.269520193338394","-0.287803679704666","-0.212353259325027","-0.145638465881348","-0.146438285708427","-0.114260472357273","-0.201042324304581","-0.37522828578949","-0.308262407779694","-0.341349542140961","-0.351733297109604","-0.150899544358253","-0.124170683324337",
"Kyrgyz Republic","KGZ","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.787026464939117","","-0.808966398239136","","-1.09425985813141","","-1.01542329788208","-1.02784180641174","-1.01614332199097","-0.88755065202713","-0.759082138538361","-0.962735652923584","-1.09176480770111","-1.01985239982605","-0.934311151504517","-0.68298727273941","-0.611097157001495","-0.538330972194672","-0.462573677301407","-0.404144912958145","-0.418315917253494","-0.428766906261444","-0.354231774806976","-0.45369553565979","-0.57676887512207","-0.590281307697296","-0.730020940303802","-0.723200380802155",
"Cambodia","KHM","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.749472379684448","","-0.815465986728668","","-0.78078281879425","","-0.740299761295319","-0.899962723255157","-0.870825171470642","-1.01733839511871","-0.931646049022675","-0.927987039089203","-0.971139132976532","-0.913421928882599","-0.927240490913391","-0.914128303527832","-0.961479783058167","-0.981061398983002","-1.1079341173172","-1.12285590171814","-1.10550320148468","-1.15511238574982","-1.23299634456635","-1.2200665473938","-1.35713589191437","-1.43381345272064","-1.30993676185608","-1.29242181777954",
"Kiribati","KIR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15089750289917","","1.1751469373703","","1.14229452610016","","1.09009432792664","0.973531663417816","0.411308944225311","0.0249491948634386","0.701956987380981","0.642090916633606","0.748063683509827","0.634891211986542","0.635396778583527","0.837064266204834","0.774608671665192","0.805866718292236","0.939726650714874","0.978838384151459","1.00462400913239","1.04768788814545","1.12325739860535","1.08024489879608","1.11666798591614","1.12243890762329","1.09145033359528","1.08984088897705",
"St. Kitts and Nevis","KNA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02564632892609","","1.04103910923004","","1.03950023651123","","1.015181183815","0.890418648719788","0.404390901327133","1.1910754442215","1.1618572473526","1.15614402294159","1.07647836208344","1.10033774375916","1.16569805145264","1.12440323829651","1.12443590164185","1.12432408332825","1.1219288110733","0.8473060131073","1.00599980354309","0.995196223258972","0.862760245800018","0.814829647541046","0.811540484428406","0.772188067436218","0.767436265945435","0.774220764636993",
"Korea, Rep.","KOR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.668098986148834","","0.638672411441803","","0.637169182300568","","0.74562805891037","0.723233759403229","0.728531181812286","0.745595574378967","0.690555095672607","0.699741125106812","0.657143592834473","0.707632899284363","0.741072177886963","0.726919293403625","0.725595772266388","0.705780982971191","0.680197238922119","0.631044268608093","0.641615033149719","0.758165240287781","0.799720466136932","0.751629054546356","0.822828948497772","0.932394802570343","0.878113925457001","0.8595951795578",
"Kuwait","KWT","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.243808045983315","","-0.29908287525177","","-0.297324925661087","","-0.361814767122269","-0.39665812253952","-0.303084462881088","-0.483525156974792","-0.581767320632935","-0.545192837715149","-0.54338139295578","-0.48464497923851","-0.524435043334961","-0.558573603630066","-0.642977952957153","-0.657721102237701","-0.657588303089142","-0.663628280162811","-0.628724813461304","-0.606973350048065","-0.604618906974792","-0.655092835426331","-0.678229033946991","-0.704657375812531","-0.684839248657227","-0.594156503677368",
"Latin America & Caribbean (excluding high income)","LAC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.13253033161163","","-1.30651867389679","","-1.3412059545517","","-1.7388927936554","-1.77545630931854","-1.55103635787964","-1.65545511245728","-1.73277974128723","-1.71849822998047","-1.70953750610352","-1.69936954975128","-1.67684030532837","-1.67850601673126","-1.64357113838196","-1.6496410369873","-1.73345708847046","-1.75356042385101","-1.7593549489975","-1.75158488750458","-1.75008547306061","-1.81567823886871","-1.7927041053772","-1.67831230163574","-1.65810883045197","-1.63225436210632",
"Lebanon","LBN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.328649967908859","","-0.399467557668686","","-0.314059346914291","","-0.662610352039337","-0.491062015295029","-0.413962543010712","-0.281063884496689","-0.387200713157654","-0.467368990182877","-0.422118216753006","-0.355243325233459","-0.331291496753693","-0.390134036540985","-0.385833382606506","-0.405027210712433","-0.420372486114502","-0.462583661079407","-0.519748091697693","-0.576072156429291","-0.514117658138275","-0.515947341918945","-0.556133270263672","-0.628039598464966","-0.63062995672226","-0.654260396957397",
"Liberia","LBR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.43498563766479","","-0.892448484897614","","-1.03144466876984","","-1.26985847949982","-1.44594633579254","-1.29151952266693","-0.417990475893021","-0.167643144726753","-0.142709940671921","-0.184938192367554","-0.163391470909119","-0.211385726928711","-0.256350547075272","-0.306616246700287","-0.387397348880768","-0.27653294801712","-0.230625435709953","-0.106623388826847","0.0406227819621563","-0.0279038082808256","-0.0757914185523987","-0.0748008266091347","-0.022379944100976","-0.00215343944728374","0.0538939349353313",
"Libya","LBY","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.49730587005615","","-1.67915642261505","","-1.68866276741028","","-1.82406485080719","-1.7566545009613","-1.79518795013428","-1.85839438438416","-1.98288238048553","-1.95115220546722","-1.94149112701416","-1.91027736663818","-1.94041454792023","-1.59441232681274","-0.900741994380951","-0.971674501895905","-1.11215960979462","-1.34006333351135","-1.42863059043884","-1.44227361679077","-1.53389286994934","-1.47687232494354","-1.36199402809143","-1.45471775531769","-1.38129329681396","-1.39111697673798",
"St. Lucia","LCA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06322169303894","","1.07899403572083","","1.0800769329071","","1.10161948204041","1.09449088573456","0.612667918205261","1.20294749736786","1.19100308418274","1.17925786972046","1.22206425666809","1.21314013004303","1.20220327377319","1.16067218780518","1.11139535903931","1.1119601726532","1.12760138511658","1.02246224880219","1.01202476024628","0.985149562358856","0.850306868553162","0.897846877574921","0.872128903865814","0.85424792766571","0.846967816352844","0.862668752670288",
"Latin America & Caribbean","LCN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56321668624878","","1.52875912189484","","1.53565549850464","","1.34559643268585","1.39797866344452","1.45221567153931","1.53229212760925","1.24485528469086","1.29765582084656","1.3171306848526","1.54556608200073","1.58691143989563","1.56395924091339","1.50602972507477","1.48696649074554","1.39574611186981","1.38783013820648","1.25101816654205","1.2796745300293","1.29767560958862","1.22861802577972","1.26039183139801","1.32979810237885","1.37741851806641","1.4039351940155",
"Sri Lanka","LKA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.269144207239151","","-0.150950506329536","","-0.190723955631256","","-0.0885490924119949","-0.0924526825547218","-0.164139300584793","-0.206795960664749","-0.310158848762512","-0.435254871845245","-0.464874476194382","-0.480314403772354","-0.505228579044342","-0.545052945613861","-0.575279295444489","-0.594248354434967","-0.667327284812927","-0.296131432056427","-0.0810120776295662","-0.0618624500930309","-0.00784403644502163","-0.088972844183445","-0.0520896352827549","-0.0743669271469116","-0.214537113904953","-0.231143683195114",
"Lower middle income","LMC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.48002901673317","","-0.434724658727646","","-0.370127260684967","","0.0386155806481838","-0.000992403482086957","-0.152925461530685","-0.209769800305367","0.181888371706009","0.0134804463014007","-0.066223256289959","-0.0834323316812515","-0.101529344916344","-0.0892456248402596","0.0723328962922096","0.120252631604671","0.161943823099136","0.114712432026863","-0.0130647458136082","-0.00500225648283958","0.0129481637850404","-0.0104164779186249","-0.00174420117400587","-0.0148858837783337","0.0501875132322311","0.0299380328506231",
"Late-demographic dividend","LTE","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.977103769779205","","0.936354219913483","","0.855439901351929","","0.904892265796661","0.920530557632446","0.88249409198761","0.902132928371429","0.861287593841553","0.886551916599274","0.849656224250793","0.902184903621674","0.915654838085175","0.860525906085968","0.92950963973999","0.940006256103516","0.961604714393616","0.973996102809906","1.00021350383759","0.986630260944366","0.901560366153717","0.994787633419037","1.00418090820312","1.03033602237701","1.06778585910797","1.07111299037933",
"Luxembourg","LUX","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.54998731613159","","1.52492868900299","","1.51018667221069","","1.40829694271088","1.53309559822083","1.66827726364136","1.58191788196564","1.54720115661621","1.53769946098328","1.54557907581329","1.55508053302765","1.57483577728271","1.60453939437866","1.64990067481995","1.63103139400482","1.55458557605743","1.54696607589722","1.50075507164001","1.52224540710449","1.5432368516922","1.49186420440674","1.49746370315552","1.49557614326477","1.54147458076477","1.63266289234161",
"Latvia","LVA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.72334748506546","","0.82843679189682","","0.742288053035736","","0.837780058383942","0.767004191875458","0.700535595417023","0.781813085079193","0.846699059009552","0.828915297985077","0.780786275863647","0.849935352802277","0.79424387216568","0.736775279045105","0.775515556335449","0.770385980606079","0.849420309066772","0.846579790115356","0.842499852180481","0.797488391399384","0.792210936546326","0.855535626411438","0.868685662746429","0.89630264043808","0.937443792819977","0.993027687072754",
"Macao SAR, China","MAC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.299853712320328","","0.298557758331299","","0.287548869848251","","0.453831791877747","0.726204633712769","0.129654556512833","0.404883742332458","0.314057976007462","0.0624813102185726","0.0831067636609077","0.592065155506134","0.628308355808258","0.606116414070129","-0.24322135746479","-0.267725646495819","-0.330587536096573","-0.0673926323652267","-0.0613991841673851","-0.0546205677092075","-0.0684486106038094","-0.325433850288391","-0.290419191122055","-0.534458220005035","-0.531183540821075","-0.509288549423218",
"St. Martin (French part)","MAF","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.416846513748169","","-0.243397817015648","","-0.449143886566162","","-0.465828567743301","-0.752867102622986","-0.508274614810944","-0.687104880809784","-0.712467074394226","-0.707481861114502","-0.758323967456818","-0.745714902877808","-0.698601484298706","-0.709956765174866","-0.605667233467102","-0.698653876781464","-0.688601315021515","-0.63044410943985","-0.624226212501526","-0.670836448669434","-0.675590515136719","-0.624475300312042","-0.592912673950195","-0.590032160282135","-0.545548260211945","-0.489260077476501",
"Monaco","MCO","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09829199314117","","1.11441886425018","","1.11794853210449","","1.09297561645508","0.95275342464447","0.928724050521851","0.924126982688904","0.929085612297058","0.93426102399826","0.971235871315002","0.954712569713593","1.02448236942291","0.802048742771149","0.796869933605194","0.819759607315063","0.993923723697662","1.01713895797729","0.836806237697601","0.83636349439621","0.640214383602142","0.656566023826599","0.672939896583557","0.704493343830109","0.716082632541656","0.65396785736084",
"Moldova","MDA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0183696802705526","","0.0898001343011856","","-0.143778055906296","","-0.532346844673157","-0.491123884916306","-0.585409641265869","-0.547894060611725","-0.267036706209183","-0.292217820882797","-0.307182461023331","-0.296487033367157","-0.0552531853318214","0.0495045222342014","-0.03442607447505","-0.0727094113826752","0.00949638709425926","0.0198426637798548","-0.0195145960897207","-0.0256148222833872","-0.117281161248684","-0.105710230767727","-0.0562920235097408","0.0420428887009621","0.0965940952301025","0.236791402101517",
"Madagascar","MDG","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.117616765201092","","0.152408421039581","","0.110470913350582","","-0.153443366289139","0.0445495285093784","0.00536269648000598","-0.123797461390495","-0.110259488224983","-0.139065206050873","-0.326152890920639","-0.83152848482132","-0.845434308052063","-0.879346013069153","-0.883270680904388","-0.763428390026093","-0.500259637832642","-0.380922138690948","-0.316786468029022","-0.3454709649086","-0.321546018123627","-0.235004052519798","-0.263206869363785","-0.279159992933273","-0.293677031993866","-0.319516479969025",
"Maldives","MDV","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.660230457782745","","-0.674291372299194","","-0.758386790752411","","-0.83959025144577","-0.999485611915588","-1.19482707977295","-0.979869902133942","-1.0059722661972","-0.927418410778046","-0.301234483718872","-0.0484580174088478","-0.0626933947205544","-0.156640365719795","-0.468655318021774","-0.446088761091232","-0.354872792959213","-0.50041788816452","-0.710969507694244","-0.719831883907318","-0.654160141944885","-0.452074974775314","-0.302701383829117","-0.2118049710989","-0.205017864704132","-0.137529924511909",
"Middle East & North Africa","MEA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0423130206763744","","0.0627863109111786","","0.258450001478195","","0.346043467521667","0.346937119960785","0.319827616214752","0.198065519332886","0.150474414229393","0.121899016201496","0.134927570819855","0.200032845139503","0.178501576185226","0.12169187515974","0.112745344638824","0.108349166810513","0.000275321624940261","-0.0753404349088669","-0.0674507692456245","-0.0890548452734947","-0.00868499930948019","0.00857096444815397","-0.0273882187902927","-0.0774139538407326","-0.119756743311882","-0.115086063742638",
"Marshall Islands","MHL","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.22604835033417","","1.24346601963043","","1.25590968132019","","1.22839558124542","1.21656310558319","1.19513034820557","1.18626391887665","1.16447603702545","1.15891206264496","1.18814706802368","1.13205051422119","1.11228764057159","1.12966418266296","1.10328590869904","1.18698787689209","1.1548445224762","1.17880952358246","1.19136381149292","1.18978536128998","1.12325739860535","1.07946360111237","1.13107526302338","1.09652531147003","1.10572350025177","1.12555754184723",
"Middle income","MIC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.387256860733032","","-0.160104438662529","","-0.343047291040421","","-0.165570721030235","-0.021864851936698","-0.161177352070808","-0.101468585431576","0.173717871308327","0.276678591966629","0.195739969611168","0.168129861354828","0.114981435239315","-0.0394918583333492","-0.0284961052238941","-0.057581290602684","-0.141559079289436","-0.181847542524338","-0.234802842140198","-0.138867184519768","-0.0260068122297525","-0.0192464832216501","0.0554443672299385","0.135456100106239","0.162095278501511","0.162697300314903",
"Mali","MLI","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0121427616104484","","-0.0676826238632202","","-0.0457374341785908","","0.280810177326202","0.336165219545364","0.248863771557808","0.247933819890022","0.297409027814865","0.22539059817791","0.202510952949524","0.0696147605776787","0.158107548952103","0.167899787425995","-0.495530128479004","-0.284561961889267","-0.161193147301674","-0.197768017649651","-0.182400822639465","-0.212172240018845","-0.327881008386612","-0.44176921248436","-0.760558068752289","-0.801511585712433","-0.920922577381134","-1.01174712181091",
"Malta","MLT","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16631174087524","","1.13685023784637","","1.19157075881958","","1.16790759563446","1.34463798999786","1.37272918224335","1.23385429382324","1.20378243923187","1.2426346540451","1.24973607063293","1.15272116661072","1.16721260547638","1.1433470249176","1.16538798809052","1.15649199485779","1.18419134616852","1.20284688472748","1.19653582572937","1.17123138904572","1.10109639167786","1.08007621765137","1.11851668357849","1.0709707736969","1.08086717128754","0.913654506206512",
